investor_id,age,gender,city_tier,income_bracket,occupation,education,primary_platform,years_investing,financial_literacy_score,self_reported_risk_appetite,monthly_savings_inr,total_portfolio_value_inr,has_aa_consent,direct_equity_inr,mutual_funds_inr,epf_inr,nps_inr,gold_physical_inr,gold_digital_inr,fixed_deposits_inr,ppf_inr,real_estate_estimate_inr,total_tracked_wealth_inr,total_estimated_wealth_inr,pct_wealth_on_single_platform,wealth_fragmentation_score,num_mutual_funds,num_direct_stocks,num_total_instruments,perceived_diversification_score,actual_diversification_score,diversification_gap,unique_underlying_stocks_in_mf,top15_stocks_cover_pct_of_mf,top_sector,top_sector_concentration_pct,top3_instruments_weight_pct,herfindahl_index,overlap_risk_flag,high_concentration_flag,knows_what_var_is,knows_sharpe_ratio,checks_portfolio_correlation,checks_sector_concentration,uses_stop_loss,simulates_before_trading,tracks_all_assets_in_one_place,risk_awareness_score_out_of_10,total_loss_last_18mo_inr,main_pain_point,would_use_parakh_simulator,willingness_to_pay_monthly_inr,preferred_channel,heard_of_account_aggregator,equity_to_total_wealth_pct,epf_gold_fd_share_pct,risk_loss_ratio,parakh_need_score
INV0064,35,Male,Tier 2,3L-6L,Salaried-Govt,Post-Graduate,Upstox,8,9,Moderate,5667,931508,0,559490,372018,418535,180000,209362,0,664225,0,0,2194268,2403630,38.8,6,8,3,11,9.5,2.4,7.1,60,72.5,Diversified,41.2,67.4,0.189848,1,1,1,1,0,1,0,0,0,4.5,3987,Don't know if I'm really diversified,1,111,Web,1,38.8,61.2,0.43,6.21
INV0065,33,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Upstox,1,4,Aggressive,14576,168838,0,72028,96810,156619,0,0,0,1282077,0,0,1607534,1607534,10.5,4,7,9,16,10.0,3.0,7.0,74,75.2,Diversified,53.9,50.0,0.144889,1,0,0,0,0,0,0,0,0,0.0,3965,Panic during market crashes,1,328,Mobile App,0,10.5,89.5,2.35,7.15
INV0066,40,Male,Tier 2,6L-10L,Business Owner,Post-Graduate,Groww,4,8,Aggressive,17304,829967,0,382677,447290,0,160000,0,0,710870,0,7048807,1700837,8749644,9.5,5,6,5,11,8.5,1.0,7.5,41,71.7,Diversified,55.8,84.6,0.316086,1,1,1,1,1,0,0,1,0,6.5,1497,Can't track all investments in one place,1,212,Mobile App,0,9.5,90.5,0.18,5.35
INV0067,28,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,2,5,Aggressive,23759,978707,0,372577,606130,389488,0,56463,0,183817,0,0,1552012,1608475,60.8,5,6,6,12,9.0,1.4,7.6,66,83.4,Diversified,49.0,68.5,0.193605,1,1,0,0,0,1,0,0,0,1.5,15241,Lost money following social media tips,1,275,Mobile App,1,60.8,39.2,1.56,7.14
INV0068,49,Male,Tier 1,3L-6L,Salaried-Private,Post-Graduate,HDFC Securities,2,8,Moderate,3889,63559,0,36984,26575,126290,0,159206,70923,0,0,0,260772,419978,15.1,5,10,8,18,10.0,3.9,6.1,71,63.9,Diversified,46.1,52.3,0.144444,0,0,1,1,0,1,0,0,0,4.5,13811,No idea what will happen if a stock falls,0,0,Web,0,15.1,84.9,21.73,5.56
INV0069,25,Female,Tier 1,6L-10L,Salaried-Private,12th Pass,Groww,1,2,Conservative,10674,132198,0,61724,70474,77851,0,448748,0,97009,40000,0,347058,795806,16.6,6,4,1,5,4.5,1.0,3.5,29,69.2,Power,57.7,85.3,0.316167,1,1,0,0,0,0,0,0,1,1.0,0,Lost money following social media tips,0,0,Mobile App,0,16.6,83.4,0.0,6.18
INV0070,61,Male,Tier 1,10L-20L,Retired,12th Pass,Upstox,2,4,Moderate,22609,708340,0,209609,498731,0,0,92263,25170,420018,150000,0,1303528,1395791,50.7,6,7,8,15,10.0,3.7,6.3,63,66.3,Diversified,65.8,55.0,0.141047,1,0,0,0,0,1,0,0,0,1.5,6970,Lost money following social media tips,1,276,WhatsApp Bot,1,50.7,49.3,0.98,6.98
INV0071,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,7,8,Moderate,31375,3940106,0,2163488,1776618,0,0,0,73573,0,525000,14369495,4538679,18908174,20.8,5,9,5,14,10.0,3.4,6.6,94,63.2,Diversified,46.8,51.8,0.154119,0,1,1,1,1,1,0,0,0,6.5,41276,Don't know if I'm really diversified,1,409,Web,0,20.8,79.2,1.05,5.03
INV0072,31,Female,Tier 1,3L-6L,Salaried-Govt,12th Pass,Upstox,1,2,Moderate,4337,99760,0,41344,58416,46977,0,250973,0,0,0,0,146737,397710,25.1,4,8,7,15,10.0,2.9,7.1,79,81.5,Diversified,63.8,51.3,0.119843,1,0,0,0,0,0,0,0,0,0.0,1105,Panic during market crashes,0,0,WhatsApp Bot,0,25.1,74.9,1.11,7.18
INV0073,22,Male,Tier 1,6L-10L,Salaried-Private,Graduate,Zerodha,2,6,Moderate,14928,338418,1,150959,187459,160241,0,0,0,0,0,0,498659,498659,67.9,3,11,9,20,10.0,3.1,6.9,116,68.1,Diversified,46.4,60.8,0.155706,1,1,0,1,0,0,0,0,1,2.5,2379,No idea what will happen if a stock falls,0,0,Mobile App,1,67.9,32.1,0.7,5.94
INV0074,50,Male,Tier 1,20L-50L,Business Owner,Graduate,Groww,3,5,Aggressive,60744,2842101,0,858235,1983866,0,525000,233883,17633,0,0,0,3384734,3618617,78.5,5,3,13,16,9.5,1.9,7.6,22,83.0,Diversified,65.5,69.8,0.186527,1,1,0,0,0,1,1,0,1,3.5,5128,Don't know if I'm really diversified,1,583,Web,1,78.5,21.5,0.18,6.44
INV0075,46,Female,Tier 3,6L-10L,Business Owner,Post-Graduate,Upstox,5,9,Moderate,10114,990143,0,497983,492160,0,0,320600,0,530005,200000,0,1720148,2040748,48.5,5,4,11,15,9.5,1.9,7.6,18,61.9,Diversified,53.9,75.3,0.255161,0,1,1,1,0,0,0,0,0,3.0,3781,Don't know if I'm really diversified,0,0,WhatsApp Bot,0,48.5,51.5,0.38,6.61
INV0076,47,Female,Tier 2,3L-6L,Business Owner,Graduate,5paisa,3,6,Aggressive,5583,281915,1,82266,199649,0,0,137227,89216,846824,0,0,1217955,1355182,20.8,5,5,12,17,10.0,1.0,9.0,28,80.1,Diversified,69.2,70.0,0.23252,1,1,1,1,0,0,1,0,1,5.0,14358,Don't know if I'm really diversified,0,0,Mobile App,1,20.8,79.2,5.09,6.4
INV0077,48,Male,Tier 1,<3L,Salaried-Private,10th Pass,HDFC Securities,4,4,Conservative,2222,160324,0,49559,110765,111561,0,313530,30923,0,0,0,302808,616338,26.0,5,8,3,11,9.5,2.0,7.5,72,77.1,Diversified,68.1,71.6,0.200835,1,1,0,0,0,1,0,0,0,1.5,5634,Can't track all investments in one place,1,0,Web,0,26.0,74.0,3.51,7.1
INV0078,25,Female,Tier 2,6L-10L,Salaried-Govt,Graduate,Groww,6,7,Aggressive,11389,787016,0,332171,454845,646864,0,281951,24187,0,0,0,1458067,1740018,45.2,5,7,5,12,9.5,2.9,6.6,47,72.9,Diversified,65.5,59.4,0.162406,1,1,1,1,0,1,1,0,0,5.5,444,Don't understand how macros affect my stocks,1,171,Mobile App,1,45.2,54.8,0.06,5.38
INV0079,35,Male,Tier 1,10L-20L,Student,Graduate,Groww,3,7,Moderate,21798,454151,1,212661,241490,0,0,0,0,1217641,225000,0,1896792,1896792,23.9,4,9,8,17,10.0,2.8,7.2,80,67.4,Diversified,48.0,60.2,0.165634,1,1,1,1,1,0,1,0,1,7.0,17332,Don't understand how macros affect my stocks,0,0,Mobile App,1,23.9,76.1,3.82,4.77
INV0080,27,Male,Tier 3,3L-6L,Business Owner,Graduate,HDFC Securities,3,5,Moderate,6989,186389,0,82834,103555,0,0,455017,0,593890,0,0,780279,1235296,15.1,4,6,8,14,10.0,3.9,6.1,28,58.4,Diversified,54.8,61.2,0.149748,0,0,0,0,0,0,0,0,1,1.0,49433,Lost money following social media tips,0,0,Mobile App,0,15.1,84.9,26.52,6.48
INV0081,52,Male,Tier 3,6L-10L,Salaried-Private,Post-Graduate,Angel One,3,6,Moderate,15270,467962,1,192117,275845,310292,0,0,0,202246,120000,5552071,1100500,6652571,7.0,6,6,11,17,10.0,3.8,6.2,70,64.5,Diversified,56.5,54.4,0.128662,0,0,0,1,1,0,0,0,1,4.5,0,Panic during market crashes,1,194,Web,1,7.0,93.0,0.0,5.9
INV0082,43,Female,Tier 1,6L-10L,Salaried-Private,12th Pass,5paisa,2,3,Aggressive,9755,374951,1,104872,270079,220196,0,0,45481,210843,0,0,851471,851471,44.0,5,4,6,10,7.0,1.0,6.0,23,71.4,Diversified,66.0,76.8,0.366934,1,1,0,0,0,0,0,0,1,1.0,3510,Panic during market crashes,0,0,Web,1,44.0,56.0,0.94,6.75
INV0083,34,Male,Tier 2,6L-10L,Salaried-Govt,Graduate,Groww,3,5,Conservative,6098,550679,0,336722,213957,254137,0,172396,0,0,0,0,804816,977212,56.4,4,7,5,12,9.5,1.8,7.7,53,81.8,Diversified,47.6,71.4,0.240633,1,1,0,0,0,1,1,0,0,2.5,4966,Can't track all investments in one place,0,0,Web,1,56.4,43.6,0.9,6.52
INV0084,24,Male,Tier 3,3L-6L,Freelancer,Graduate,Upstox,6,9,Moderate,5968,691017,1,409364,281653,0,0,0,0,0,0,0,691017,691017,100.0,2,5,4,9,7.0,1.6,5.4,42,66.7,Diversified,40.6,82.5,0.252991,1,1,1,1,0,1,0,1,1,7.0,29670,Panic during market crashes,0,0,Mobile App,1,100.0,0.0,4.29,3.54
INV0085,34,Male,Tier 3,50L+,Salaried-Govt,Graduate,Upstox,2,5,Aggressive,96604,3875430,1,1802746,2072684,1622165,0,362880,0,4932603,800000,0,11230198,11593078,33.4,6,7,14,21,10.0,3.5,6.5,72,61.6,Diversified,58.3,59.7,0.16845,0,1,0,0,1,0,0,0,1,3.0,40367,Can't track all investments in one place,1,1290,Mobile App,1,33.4,66.6,1.04,6.52
INV0086,34,Male,Tier 2,3L-6L,Salaried-Govt,Graduate,Upstox,3,7,Moderate,6374,283737,0,93550,190187,142878,0,0,0,765203,0,0,1191818,1191818,23.8,4,8,7,15,10.0,2.5,7.5,77,78.1,Diversified,64.2,61.7,0.169005,1,1,1,1,0,1,0,0,0,4.5,24282,Lost money following social media tips,1,185,Mobile App,1,23.8,76.2,8.56,5.75
INV0087,47,Male,Tier 2,10L-20L,Salaried-Private,Post-Graduate,Zerodha,1,6,Conservative,20203,168235,1,0,168235,153343,0,0,0,1036564,75000,0,1433142,1433142,11.7,5,6,0,6,6.0,4.7,1.3,39,61.0,Diversified,58.9,80.3,0.240022,0,1,0,1,1,0,0,0,1,4.5,3883,Panic during market crashes,1,361,Web,1,11.7,88.3,2.31,3.88
INV0088,43,Male,Tier 1,6L-10L,Self-Employed,Graduate,Groww,2,4,Moderate,12374,318771,0,142767,176004,0,0,0,0,269042,0,11554151,587813,12141964,2.6,4,5,5,10,7.5,2.6,4.9,36,64.5,Diversified,59.6,71.1,0.218884,0,1,0,0,0,0,0,0,0,0.0,6133,Don't know if I'm really diversified,0,0,Mobile App,1,2.6,97.4,1.92,6.42
INV0089,54,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Upstox,3,7,Moderate,16546,561242,0,240519,320723,0,0,294550,0,0,120000,0,681242,975792,57.5,4,5,8,13,9.0,3.9,5.1,52,64.8,Diversified,57.1,51.9,0.131469,0,0,1,1,0,1,1,0,0,5.5,2468,Can't track all investments in one place,1,174,WhatsApp Bot,1,57.5,42.5,0.44,4.56
INV0090,38,Male,Tier 1,10L-20L,Salaried-Private,Graduate,Groww,8,8,Aggressive,24099,1304780,1,733219,571561,1152580,600000,299755,42659,2011859,0,0,5111878,5411633,24.1,7,7,9,16,10.0,2.5,7.5,44,75.7,Diversified,41.2,57.4,0.147232,1,0,1,1,0,1,1,0,1,6.5,30552,Lost money following social media tips,0,0,Mobile App,1,24.1,75.9,2.34,5.95
INV0091,27,Male,Tier 3,6L-10L,Business Owner,12th Pass,Zerodha,6,5,Aggressive,10879,1521769,1,441831,1079938,0,0,88454,0,0,0,0,1521769,1610223,94.5,3,7,10,17,10.0,3.0,7.0,50,70.7,Diversified,68.5,68.4,0.183616,1,1,0,0,0,1,0,0,1,2.5,45956,Don't know if I'm really diversified,1,380,Mobile App,1,94.5,5.5,3.02,5.98
INV0092,46,Male,Tier 2,50L+,Student,12th Pass,HDFC Securities,4,5,Moderate,78745,6533519,0,2678471,3855048,0,0,0,0,2165454,0,2792846,8698973,11491819,56.9,4,5,6,11,8.0,3.3,4.7,60,57.1,Diversified,53.3,68.9,0.203972,0,1,0,0,0,1,1,0,0,2.5,585,Panic during market crashes,1,1138,Web,0,56.9,43.1,0.01,5.47
INV0093,48,Male,Tier 2,3L-6L,Salaried-Private,Graduate,Zerodha,5,8,Aggressive,5745,263039,0,131678,131361,249981,0,356675,0,65235,0,8592957,578255,9527887,2.8,6,7,10,17,10.0,2.9,7.1,58,82.9,Diversified,44.6,48.2,0.111004,1,0,1,1,0,0,0,0,0,3.0,23598,No idea what will happen if a stock falls,0,0,Web,0,2.8,97.2,8.97,6.74
INV0094,41,Male,Tier 2,3L-6L,Salaried-Govt,Graduate,Angel One,3,7,Moderate,8455,187037,1,98843,88194,150002,0,159509,96001,0,67500,0,500540,660049,28.3,6,9,8,17,10.0,3.9,6.1,70,66.5,Diversified,49.6,48.1,0.115376,1,0,1,1,1,0,0,0,1,6.0,9620,Panic during market crashes,1,115,Mobile App,1,28.3,71.7,5.14,5.33
INV0095,48,Female,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,1,6,Conservative,20991,444434,0,171485,272949,166369,0,0,0,0,0,0,610803,610803,72.8,3,4,4,8,6.0,1.0,5.0,37,65.3,Diversified,59.6,87.7,0.339856,1,1,0,1,0,1,0,0,0,3.0,2714,Can't track all investments in one place,1,248,Mobile App,0,72.8,27.2,0.61,5.1
INV0096,39,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,8,7,Moderate,21891,1905699,1,686926,1218773,0,0,423254,35016,2450764,600000,7677305,4991479,13092038,14.6,7,11,5,16,10.0,2.7,7.3,101,84.2,Diversified,61.3,40.9,0.10552,1,0,1,1,1,0,0,0,1,6.0,8595,Panic during market crashes,0,0,Mobile App,1,14.6,85.4,0.45,6.06
INV0097,40,Male,Tier 1,6L-10L,Self-Employed,Post-Graduate,HDFC Securities,3,6,Moderate,10553,684395,0,192504,491891,0,0,493652,88089,787888,0,0,1560372,2054024,33.3,5,8,7,15,10.0,3.3,6.7,74,59.1,Diversified,69.1,67.4,0.193697,0,1,0,1,1,1,0,0,0,5.0,12927,Can't track all investments in one place,1,194,WhatsApp Bot,0,33.3,66.7,1.89,5.6
INV0098,37,Male,Tier 1,3L-6L,Self-Employed,Graduate,Groww,5,7,Moderate,7648,852120,1,347397,504723,0,0,286555,0,698036,112500,0,1662656,1949211,43.7,5,8,11,19,10.0,4.4,5.6,60,56.9,Diversified,65.1,48.8,0.120546,0,0,1,1,0,1,1,0,1,6.5,0,No idea what will happen if a stock falls,1,97,Web,1,43.7,56.3,0.0,4.68
INV0099,23,Male,Tier 3,<3L,Student,Post-Graduate,Groww,3,7,Aggressive,4469,366586,1,125436,241150,0,0,118523,0,0,0,0,366586,485109,75.6,3,5,8,13,9.0,2.6,6.4,36,77.7,Diversified,61.0,58.0,0.164961,1,1,1,1,0,1,1,0,1,6.5,3258,Can't track all investments in one place,1,0,Mobile App,1,75.6,24.4,0.89,4.36
INV0100,26,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Zerodha,2,4,Aggressive,24478,741204,1,302308,438896,396724,0,395690,89107,1587051,0,0,2814086,3209776,23.1,6,6,9,15,10.0,3.8,6.2,62,64.2,Diversified,58.1,58.4,0.141738,0,0,0,0,0,0,0,0,1,1.0,12369,Panic during market crashes,1,298,Mobile App,1,23.1,76.9,1.67,7.12
INV0101,23,Male,Tier 1,3L-6L,Freelancer,Graduate,Groww,3,6,Moderate,6124,347869,0,133518,214351,0,0,0,54444,521540,67500,0,991353,991353,35.1,5,8,3,11,9.5,2.1,7.4,67,74.1,Diversified,55.2,73.0,0.198751,1,1,0,1,1,1,1,0,0,6.0,35725,Panic during market crashes,0,0,Mobile App,0,35.1,64.9,10.27,5.49
INV0102,43,Male,Tier 3,6L-10L,Salaried-Govt,Post-Graduate,Angel One,2,7,Aggressive,12110,413957,0,130932,283025,166533,0,0,0,0,80000,0,660490,660490,62.7,4,3,13,16,9.5,2.1,7.4,28,75.7,Diversified,54.9,74.1,0.280315,1,1,1,1,1,0,0,0,0,5.0,6504,Panic during market crashes,1,154,Mobile App,0,62.7,37.3,1.57,5.54
INV0103,34,Male,Tier 3,3L-6L,Salaried-Private,Graduate,5paisa,3,5,Moderate,2423,126549,0,57867,68682,160781,0,0,0,0,67500,0,354830,354830,35.7,4,8,9,17,10.0,3.9,6.1,67,65.7,Diversified,48.1,44.5,0.110908,1,0,0,0,0,0,1,0,0,1.0,0,Can't track all investments in one place,1,94,Mobile App,1,35.7,64.3,0.0,6.48
INV0104,39,Male,Tier 3,6L-10L,Self-Employed,Graduate,Zerodha,1,6,Aggressive,14235,224664,0,112287,112377,0,0,0,91506,0,0,12489143,316170,12805313,1.8,4,2,8,10,6.0,2.5,3.5,15,61.1,Diversified,48.3,66.8,0.227442,0,1,0,1,0,0,0,0,0,1.5,0,Panic during market crashes,1,178,Web,0,1.8,98.2,0.0,5.4
INV0105,55,Male,Tier 3,3L-6L,Business Owner,Post-Graduate,Groww,3,7,Aggressive,6201,208998,1,107614,101384,0,67500,438105,44231,599354,67500,8384737,987583,9810425,2.1,8,7,12,19,10.0,3.0,7.0,79,81.5,Diversified,50.0,44.5,0.106115,1,0,1,1,0,0,0,0,1,4.0,25062,Lost money following social media tips,1,139,Mobile App,1,2.1,97.9,11.99,6.95
INV0106,32,Male,Tier 1,6L-10L,Salaried-Private,Graduate,Zerodha,3,7,Aggressive,13285,489148,1,204205,284943,308724,120000,0,0,0,0,0,917872,917872,53.3,4,7,12,19,10.0,3.3,6.7,40,62.2,Diversified,42.6,51.4,0.125536,0,0,1,1,0,1,0,0,1,5.5,386,Can't track all investments in one place,0,0,Mobile App,1,53.3,46.7,0.08,5.12
INV0107,37,Male,Tier 1,3L-6L,Business Owner,Post-Graduate,Upstox,1,6,Aggressive,4932,73315,0,28677,44638,0,0,0,0,716000,0,0,789315,789315,9.3,3,2,8,10,6.0,2.7,3.3,15,59.2,Diversified,59.2,76.6,0.233408,0,1,0,1,0,0,0,0,0,1.5,35362,Don't know if I'm really diversified,1,153,Mobile App,1,9.3,90.7,48.23,5.03
INV0108,48,Male,Tier 3,20L-50L,Freelancer,Post-Graduate,Groww,1,7,Aggressive,40674,1002976,0,503927,499049,0,0,61144,0,0,175000,13818162,1177976,15057282,6.7,5,3,15,18,10.0,1.8,8.2,31,79.6,Diversified,48.7,72.8,0.221754,1,1,1,1,0,1,0,0,0,4.5,0,Lost money following social media tips,1,603,Web,0,6.7,93.3,0.0,6.3
INV0109,31,Male,Tier 2,3L-6L,Salaried-Private,Graduate,Upstox,1,7,Aggressive,5383,117472,0,51233,66239,53266,22500,240697,0,0,22500,0,215738,456435,25.7,6,6,8,14,10.0,3.6,6.4,46,69.8,Diversified,57.2,45.0,0.110937,1,0,1,1,0,0,0,0,0,3.0,5154,No idea what will happen if a stock falls,1,126,Mobile App,1,25.7,74.3,4.39,6.49
INV0110,25,Male,Tier 1,3L-6L,Student,Post-Graduate,Upstox,2,8,Moderate,7532,299285,1,109056,190229,0,0,227494,0,0,0,0,299285,526779,56.8,3,4,7,11,7.5,2.0,5.5,22,72.1,Diversified,57.6,74.0,0.227114,1,1,1,1,1,1,0,0,1,7.5,47435,Don't know if I'm really diversified,1,136,Web,1,56.8,43.2,15.85,3.7
INV0111,33,Male,Tier 3,20L-50L,Salaried-Private,12th Pass,Upstox,5,4,Conservative,40738,1697798,0,847194,850604,2205657,0,211707,97494,4346798,0,0,8347747,8559454,19.8,6,5,3,8,6.5,2.3,4.2,43,69.6,Diversified,46.0,76.2,0.223559,1,1,0,0,0,0,0,0,0,0.0,0,Don't know if I'm really diversified,1,507,Mobile App,0,19.8,80.2,0.0,6.77
INV0112,29,Female,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,4,7,Aggressive,33454,2718564,1,1510812,1207752,648697,0,0,0,0,300000,0,3667261,3667261,74.1,4,6,12,18,10.0,3.8,6.2,48,68.8,Diversified,43.1,44.4,0.103637,1,0,1,1,0,0,1,0,1,5.0,3466,Don't know if I'm really diversified,1,297,Mobile App,1,74.1,25.9,0.13,5.12
INV0113,57,Male,Tier 1,10L-20L,Retired,Post-Graduate,Upstox,4,7,Moderate,24369,1461936,0,678314,783622,0,0,102960,0,2716470,0,12519627,4178406,16800993,8.7,5,8,7,15,10.0,2.9,7.1,60,77.4,Diversified,52.8,49.1,0.122313,1,0,1,1,0,1,1,0,0,5.5,65769,Can't track all investments in one place,1,469,Mobile App,1,8.7,91.3,4.5,5.56
INV0114,49,Male,Tier 2,6L-10L,Freelancer,Graduate,Groww,4,7,Conservative,8172,906989,1,599103,307886,0,0,0,0,300451,160000,12007817,1367440,13375257,6.8,5,6,5,11,8.5,2.7,5.8,32,66.7,Diversified,43.6,72.5,0.229821,1,1,1,1,1,1,1,0,1,8.5,64554,Can't track all investments in one place,1,338,Mobile App,1,6.8,93.2,7.12,4.06
INV0115,43,Female,Tier 2,6L-10L,Self-Employed,Graduate,Groww,2,6,Moderate,11614,610079,0,307958,302121,0,0,223324,90088,541782,0,0,1241949,1465273,41.6,5,7,5,12,9.5,1.8,7.7,77,78.6,Diversified,53.7,73.8,0.25843,1,1,0,1,1,1,0,0,0,5.0,16441,Lost money following social media tips,1,207,Mobile App,1,41.6,58.4,2.69,5.94
INV0116,53,Female,Tier 2,10L-20L,Salaried-Private,Post-Graduate,5paisa,2,6,Conservative,18415,304192,1,139361,164831,404462,0,263437,0,0,0,0,708654,972091,31.3,4,3,1,4,3.5,1.0,2.5,22,64.9,Diversified,53.9,96.5,0.411547,0,1,0,1,0,0,0,0,1,2.5,420,Don't know if I'm really diversified,1,344,Web,1,31.3,68.7,0.14,4.7
INV0117,49,Male,Tier 1,50L+,Salaried-Private,Graduate,Angel One,4,6,Moderate,40626,4126702,0,1651000,2475702,3658796,0,447801,0,0,0,13244143,7785498,21477442,19.2,5,11,11,22,10.0,4.0,6.0,100,57.0,Diversified,58.4,53.0,0.143062,0,0,1,1,1,0,0,0,0,5.0,38565,Can't track all investments in one place,1,1593,Mobile App,0,19.2,80.8,0.93,5.35
INV0118,30,Male,Tier 3,10L-20L,Self-Employed,Post-Graduate,Groww,4,5,Moderate,30797,865528,0,432378,433150,0,0,98075,0,1806949,0,0,2672477,2770552,31.2,4,5,9,14,9.5,2.9,6.6,38,71.6,Diversified,51.8,57.5,0.147924,1,0,1,0,1,1,0,0,0,5.0,14850,Don't know if I'm really diversified,1,311,Mobile App,0,31.2,68.8,1.72,5.26
INV0119,54,Female,Tier 1,10L-20L,Salaried-Private,12th Pass,Groww,3,5,Aggressive,25867,977577,0,473969,503608,496728,0,401814,0,0,225000,3332886,1699305,5434005,18.0,6,2,16,18,10.0,3.5,6.5,15,57.9,Diversified,53.3,65.0,0.172626,0,1,0,0,0,0,0,0,0,0.0,80091,No idea what will happen if a stock falls,0,0,Mobile App,0,18.0,82.0,8.19,7.58
INV0120,40,Female,Tier 1,20L-50L,Business Owner,Graduate,Groww,1,4,Moderate,50998,982741,0,294791,687950,0,0,0,0,6724611,175000,5163025,7882352,13045377,7.5,5,11,6,17,10.0,2.8,7.2,90,79.7,Diversified,66.7,56.1,0.149585,1,0,0,0,0,0,0,0,0,0.0,8861,Don't know if I'm really diversified,1,544,Web,1,7.5,92.5,0.9,7.52
INV0121,49,Male,Tier 3,10L-20L,Business Owner,12th Pass,Groww,4,4,Conservative,22909,810574,0,322785,487789,0,0,78314,0,353910,0,0,1164484,1242798,65.2,4,4,4,8,6.0,1.0,5.0,44,60.4,Diversified,53.7,95.2,0.369217,0,1,0,1,0,1,1,0,0,4.0,3894,Panic during market crashes,1,369,Web,1,65.2,34.8,0.48,5.05
INV0122,54,Male,Tier 3,3L-6L,Salaried-Govt,12th Pass,Groww,4,4,Moderate,3926,297175,0,162954,134221,253949,0,0,43984,507737,0,0,1102845,1102845,26.9,5,4,5,9,6.5,1.1,5.4,33,69.8,Diversified,40.7,83.1,0.28244,1,1,0,0,0,0,0,0,0,0.0,976,Can't track all investments in one place,1,104,WhatsApp Bot,1,26.9,73.1,0.33,6.89
INV0123,34,Male,Tier 3,6L-10L,Student,Graduate,Groww,5,8,Aggressive,10549,353775,0,175457,178318,0,200000,307597,0,1570567,0,0,2124342,2431939,14.5,5,2,17,19,10.0,1.3,8.7,15,72.8,Diversified,48.6,75.8,0.281553,1,1,1,1,1,0,0,1,0,6.5,9746,Don't know if I'm really diversified,1,175,Web,1,14.5,85.5,2.75,5.77
INV0124,27,Male,Tier 3,20L-50L,Salaried-Private,12th Pass,Zerodha,3,1,Aggressive,54470,1586658,1,701576,885082,1035898,0,301111,45247,0,0,0,2667803,2968914,53.4,5,3,12,15,9.0,2.7,6.3,15,71.9,Diversified,51.5,64.3,0.189494,1,1,0,1,0,0,0,0,1,2.5,1255,No idea what will happen if a stock falls,0,0,Web,1,53.4,46.6,0.08,6.33
INV0125,31,Male,Tier 2,3L-6L,Student,Graduate,Angel One,1,5,Moderate,4423,74995,0,25607,49388,0,0,0,0,0,22500,0,97495,97495,76.9,3,11,11,22,10.0,3.2,6.8,90,78.1,Diversified,61.6,49.0,0.111745,1,0,0,0,0,0,0,0,0,0.0,39455,Panic during market crashes,1,104,Mobile App,0,76.9,23.1,52.61,6.78
INV0126,37,Male,Tier 2,10L-20L,Self-Employed,10th Pass,Upstox,8,6,Moderate,8075,955892,0,277636,678256,0,600000,451813,0,1452316,0,0,3008208,3460021,27.6,5,7,3,10,8.5,1.8,6.7,76,78.7,Diversified,51.2,57.3,0.162178,1,1,0,1,0,0,1,0,0,2.5,46694,Can't track all investments in one place,1,390,Mobile App,1,27.6,72.4,4.88,6.47
INV0127,50,Male,Tier 1,3L-6L,Self-Employed,Post-Graduate,Upstox,4,7,Aggressive,5659,478553,1,156675,321878,0,0,64262,0,0,0,0,478553,542815,88.2,3,6,14,20,10.0,3.5,6.5,48,71.3,Diversified,61.2,53.5,0.127404,1,0,1,1,0,0,1,0,1,5.0,0,Can't track all investments in one place,0,0,Web,1,88.2,11.8,0.0,4.93
INV0128,52,Female,Tier 2,10L-20L,Salaried-Private,Graduate,Groww,6,9,Moderate,21220,2861720,0,1329221,1532499,1118785,0,479007,74165,2426794,450000,12099202,6931464,19509673,14.7,8,9,7,16,10.0,2.0,8.0,89,81.0,Diversified,47.2,64.6,0.173122,1,1,1,1,0,0,1,0,0,4.0,19913,No idea what will happen if a stock falls,0,0,Web,0,14.7,85.3,0.7,7.3
INV0129,22,Male,Tier 1,<3L,Freelancer,Graduate,HDFC Securities,1,4,Moderate,3101,58757,1,36606,22151,0,0,497731,71125,0,0,0,129882,627613,9.4,4,4,9,13,8.5,3.0,5.5,18,69.8,Diversified,41.4,53.4,0.141931,1,0,0,0,0,0,0,0,1,1.0,4522,No idea what will happen if a stock falls,1,0,Web,1,9.4,90.6,7.7,6.28
INV0130,39,Male,Tier 1,10L-20L,Salaried-Private,Graduate,Angel One,2,6,Moderate,26006,721336,1,372472,348864,389955,0,444861,0,0,150000,8201626,1261291,9907778,7.3,6,4,9,13,8.5,2.8,5.7,26,76.0,Diversified,45.0,53.2,0.1259,1,0,0,1,1,0,0,0,1,4.5,12716,No idea what will happen if a stock falls,1,304,Web,1,7.3,92.7,1.76,5.72
