investor_id,trade_date,trade_type,asset_class,instrument_name,trade_amount_inr,decision_basis,market_event_flag,market_event_name,loss_occurred,loss_amount_inr,checked_risk_before_trade,post_trade_regret_score,age,gender,city_tier,income_bracket,occupation,education,primary_platform,years_investing,financial_literacy_score,self_reported_risk_appetite,total_portfolio_value_inr,monthly_savings_inr,has_aa_consent,risk_awareness_score_out_of_10,knows_what_var_is,checks_portfolio_correlation,checks_sector_concentration,uses_stop_loss,simulates_before_trading,would_use_parakh_simulator,willingness_to_pay_monthly_inr,main_pain_point,preferred_channel,evt_date,evt_name,evt_type,evt_sectors_impacted,evt_avg_portfolio_impact_pct,evt_pct_sold_at_loss,evt_avg_loss_per_investor_inr,evt_panic_sell_rate_pct,evt_risk_checked_before_sell_pct,evt_sentiment,loss_pct_of_trade,uninformed_trade_flag,high_risk_trade_flag
INV0015,2025-04-20,SELL,Direct Equity,Hero MotoCorp,52011,Own Research,0,No Event,0,0,0,5,30,Male,Tier 2,3L-6L,Salaried-Govt,Graduate,Upstox,2,6,Moderate,240896,6359,1,2.5,0,0,0,0,0,0,0,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0015,2025-05-02,BUY,Direct Equity,Adani Enterprises,27355,News/Media,0,No Event,0,0,0,4,30,Male,Tier 2,3L-6L,Salaried-Govt,Graduate,Upstox,2,6,Moderate,240896,6359,1,2.5,0,0,0,0,0,0,0,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0015,2025-05-02,SELL,Mutual Fund,ICICI Pru Pharma ETF,25287,Own Research,0,No Event,0,0,1,2,30,Male,Tier 2,3L-6L,Salaried-Govt,Graduate,Upstox,2,6,Moderate,240896,6359,1,2.5,0,0,0,0,0,0,0,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0016,2024-01-13,BUY,Direct Equity,Adani Ports,1718,Own Research,0,No Event,0,0,0,3,30,Male,Tier 3,<3L,Salaried-Private,12th Pass,Zerodha,2,3,Moderate,138428,3549,1,1.0,0,0,0,0,0,0,0,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0016,2024-08-27,BUY,Direct Equity,M&M,21466,Own Research,0,No Event,1,6152,1,2,30,Male,Tier 3,<3L,Salaried-Private,12th Pass,Zerodha,2,3,Moderate,138428,3549,1,1.0,0,0,0,0,0,0,0,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,28.66,0,0
INV0016,2024-09-25,BUY,Mutual Fund,Parag Parikh Flexi Cap,3220,News/Media,1,Fed Rate Cut 50bps,0,0,0,1,30,Male,Tier 3,<3L,Salaried-Private,12th Pass,Zerodha,2,3,Moderate,138428,3549,1,1.0,0,0,0,0,0,0,0,Don't understand how macros affect my stocks,Web,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,0.0,0,0
INV0016,2025-02-03,BUY,Mutual Fund,HDFC Balanced Advantage,6267,Own Research,1,Union Budget FY26,0,0,1,3,30,Male,Tier 3,<3L,Salaried-Private,12th Pass,Zerodha,2,3,Moderate,138428,3549,1,1.0,0,0,0,0,0,0,0,Don't understand how macros affect my stocks,Web,2025-02-01,Union Budget FY26,Regulatory,Infra/Defence,-7.53,46.9,2392.0,20.1,14.8,Fear,0.0,0,0
INV0016,2025-04-04,BUY,Direct Equity,M&M,11475,Broker Recommendation,1,Trump Tariff Shock,0,0,0,5,30,Male,Tier 3,<3L,Salaried-Private,12th Pass,Zerodha,2,3,Moderate,138428,3549,1,1.0,0,0,0,0,0,0,0,Don't understand how macros affect my stocks,Web,2025-04-07,Trump Tariff Shock,Global Macro,IT/Export,-3.49,41.4,1803.0,51.8,6.2,Fear,0.0,0,0
INV0016,2025-06-27,BUY,Mutual Fund,Nippon Small Cap,3197,Social Media Tip,0,No Event,0,0,0,2,30,Male,Tier 3,<3L,Salaried-Private,12th Pass,Zerodha,2,3,Moderate,138428,3549,1,1.0,0,0,0,0,0,0,0,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0017,2024-02-12,BUY,Mutual Fund,SBI Bluechip,11088,News/Media,0,No Event,0,0,0,1,34,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Angel One,2,5,Moderate,446453,11589,0,4.5,0,1,1,0,0,0,0,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0017,2024-11-19,BUY,Mutual Fund,Mirae Asset Hybrid Equity,22639,Technical Analysis,0,No Event,0,0,0,2,34,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Angel One,2,5,Moderate,446453,11589,0,4.5,0,1,1,0,0,0,0,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0018,2024-12-28,BUY,Mutual Fund,Nippon Small Cap,8188,FOMO,0,No Event,1,2929,0,8,40,Female,Tier 2,20L-50L,Freelancer,Graduate,Zerodha,7,8,Conservative,5023265,48504,0,7.5,1,1,1,1,0,1,522,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,35.77,1,1
INV0019,2024-10-06,SELL,Direct Equity,Bajaj Finserv,1030,News/Media,0,No Event,1,287,0,6,37,Female,Tier 3,3L-6L,Salaried-Private,Graduate,Groww,5,6,Moderate,495133,4218,0,5.0,1,0,0,1,0,0,0,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,27.86,0,0
INV0020,2024-01-11,BUY,Direct Equity,Reliance Industries,4397,News/Media,0,No Event,0,0,0,5,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0020,2024-03-10,SELL,Direct Equity,Reliance Industries,37270,Social Media Tip,0,No Event,1,9567,0,6,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,25.67,1,1
INV0020,2024-04-10,BUY,Mutual Fund,Nippon India Multi Cap,19327,Broker Recommendation,0,No Event,1,1055,0,7,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,5.46,0,0
INV0020,2024-07-03,BUY,Direct Equity,Bajaj Finance,10299,Technical Analysis,0,No Event,0,0,0,2,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0020,2024-07-18,SELL,Direct Equity,Coal India,8091,Technical Analysis,1,Budget 2024 STT Hike,1,1982,0,6,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,2024-07-23,Budget 2024 STT Hike,Regulatory,F&O,-12.57,47.7,1471.0,24.1,18.0,Neutral,24.5,0,0
INV0020,2024-08-12,SELL,Direct Equity,Adani Ports,20959,Broker Recommendation,0,No Event,0,0,0,2,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0020,2024-09-04,SELL,Mutual Fund,ICICI Pru Pharma ETF,10938,Social Media Tip,0,No Event,1,2403,0,6,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,21.97,1,1
INV0020,2024-09-14,SELL,Direct Equity,Wipro,3049,Own Research,1,Fed Rate Cut 50bps,0,0,1,3,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,0.0,0,0
INV0020,2024-10-03,SELL,Direct Equity,Power Grid,7251,Social Media Tip,0,No Event,0,0,0,4,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0020,2024-12-11,BUY,Mutual Fund,SBI Nifty IT ETF,29325,News/Media,0,No Event,0,0,0,2,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0020,2025-02-04,BUY,Mutual Fund,Axis Small Cap,38275,Social Media Tip,1,Union Budget FY26,1,12665,0,7,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,2025-02-01,Union Budget FY26,Regulatory,Infra/Defence,-7.53,46.9,2392.0,20.1,14.8,Fear,33.09,1,1
INV0020,2025-02-25,BUY,Mutual Fund,SBI Bluechip,26119,News/Media,0,No Event,0,0,0,3,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0020,2025-04-01,BUY,Direct Equity,Tata Motors,23916,Social Media Tip,1,Trump Tariff Shock,1,9913,0,7,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,2025-04-07,Trump Tariff Shock,Global Macro,IT/Export,-3.49,41.4,1803.0,51.8,6.2,Fear,41.45,1,1
INV0020,2025-06-21,BUY,Direct Equity,Axis Bank,13976,FOMO,0,No Event,1,5104,0,8,33,Male,Tier 1,20L-50L,Self-Employed,Graduate,Angel One,5,6,Aggressive,1365554,40530,0,5.0,0,1,1,0,0,1,888,Can't track all investments in one place,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,36.52,1,1
INV0021,2024-02-04,BUY,Mutual Fund,Axis Bluechip Fund,15431,News/Media,1,Budget Surprise LTCG Hike,0,0,0,5,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,0.0,0,0
INV0021,2024-03-18,BUY,Direct Equity,Paytm,1282,Broker Recommendation,0,No Event,0,0,0,2,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0021,2024-04-04,BUY,Direct Equity,HDFC Bank,32708,News/Media,0,No Event,0,0,0,3,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0021,2024-05-02,SELL,Mutual Fund,HDFC Top 100,25903,Social Media Tip,1,Election Exit Poll Shock,1,5411,0,8,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2024-05-04,Election Exit Poll Shock,Domestic Political,All Sectors,-6.04,46.6,2087.0,32.6,19.3,Neutral,20.89,1,1
INV0021,2024-05-04,BUY,Mutual Fund,Mirae Asset Banking ETF,36895,Social Media Tip,1,Election Exit Poll Shock,1,12928,0,7,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2024-05-04,Election Exit Poll Shock,Domestic Political,All Sectors,-6.04,46.6,2087.0,32.6,19.3,Neutral,35.04,1,1
INV0021,2024-05-13,BUY,Direct Equity,M&M,5746,Social Media Tip,0,No Event,1,2482,0,9,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,43.2,1,1
INV0021,2024-07-07,BUY,Mutual Fund,Nippon India Multi Cap,2553,Social Media Tip,0,No Event,1,852,0,6,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,33.37,1,1
INV0021,2024-07-08,BUY,Direct Equity,Kotak Mahindra,3330,Social Media Tip,0,No Event,1,998,0,9,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,29.97,1,1
INV0021,2024-08-10,BUY,Mutual Fund,Motilal Oswal Nasdaq 100,51021,News/Media,0,No Event,1,9459,0,9,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,18.54,0,0
INV0021,2024-10-28,BUY,Direct Equity,Divi's Labs,2676,Own Research,0,No Event,0,0,1,4,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0021,2025-04-09,BUY,Direct Equity,Power Grid,3542,FOMO,1,Trump Tariff Shock,0,0,0,5,43,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,5,6,Moderate,797620,6801,1,3.5,0,0,0,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2025-04-07,Trump Tariff Shock,Global Macro,IT/Export,-3.49,41.4,1803.0,51.8,6.2,Fear,0.0,1,1
INV0022,2024-03-04,BUY,Mutual Fund,SBI Small Cap,1400,FOMO,0,No Event,0,0,0,1,28,Male,Tier 1,20L-50L,Salaried-Govt,Post-Graduate,Zerodha,3,6,Moderate,2766445,46024,0,4.5,0,1,0,1,0,0,0,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0022,2024-03-16,BUY,Mutual Fund,Nippon India Multi Cap,3712,Social Media Tip,0,No Event,1,749,0,9,28,Male,Tier 1,20L-50L,Salaried-Govt,Post-Graduate,Zerodha,3,6,Moderate,2766445,46024,0,4.5,0,1,0,1,0,0,0,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,20.18,1,1
INV0022,2024-09-20,SELL,Mutual Fund,UTI Flexi Cap,3421,Own Research,1,Fed Rate Cut 50bps,0,0,1,2,28,Male,Tier 1,20L-50L,Salaried-Govt,Post-Graduate,Zerodha,3,6,Moderate,2766445,46024,0,4.5,0,1,0,1,0,0,0,Lost money following social media tips,Mobile App,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,0.0,0,0
INV0022,2025-03-13,SELL,Direct Equity,Bajaj Finance,6894,Own Research,0,No Event,0,0,1,1,28,Male,Tier 1,20L-50L,Salaried-Govt,Post-Graduate,Zerodha,3,6,Moderate,2766445,46024,0,4.5,0,1,0,1,0,0,0,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0023,2024-03-02,BUY,Mutual Fund,Nippon India Multi Cap,8688,Social Media Tip,0,No Event,1,1109,0,6,33,Female,Tier 3,6L-10L,Freelancer,Post-Graduate,Upstox,4,7,Conservative,649655,9445,0,7.5,1,1,1,1,0,1,145,Don't understand how macros affect my stocks,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,12.76,1,1
INV0023,2024-09-28,SELL,Mutual Fund,UTI Flexi Cap,28993,Astrology/Gut,0,No Event,0,0,0,3,33,Female,Tier 3,6L-10L,Freelancer,Post-Graduate,Upstox,4,7,Conservative,649655,9445,0,7.5,1,1,1,1,0,1,145,Don't understand how macros affect my stocks,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0023,2025-02-01,BUY,Direct Equity,Bajaj Finserv,2934,Social Media Tip,1,Union Budget FY26,0,0,0,1,33,Female,Tier 3,6L-10L,Freelancer,Post-Graduate,Upstox,4,7,Conservative,649655,9445,0,7.5,1,1,1,1,0,1,145,Don't understand how macros affect my stocks,Mobile App,2025-02-01,Union Budget FY26,Regulatory,Infra/Defence,-7.53,46.9,2392.0,20.1,14.8,Fear,0.0,1,1
INV0023,2025-03-27,SELL,Direct Equity,ICICI Bank,37185,News/Media,0,No Event,1,3380,0,6,33,Female,Tier 3,6L-10L,Freelancer,Post-Graduate,Upstox,4,7,Conservative,649655,9445,0,7.5,1,1,1,1,0,1,145,Don't understand how macros affect my stocks,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,9.09,0,0
INV0023,2025-05-18,BUY,Mutual Fund,Kotak Flexi Cap,21469,News/Media,0,No Event,1,8412,0,6,33,Female,Tier 3,6L-10L,Freelancer,Post-Graduate,Upstox,4,7,Conservative,649655,9445,0,7.5,1,1,1,1,0,1,145,Don't understand how macros affect my stocks,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,39.18,0,0
INV0024,2025-02-06,SELL,Mutual Fund,UTI Flexi Cap,3722,News/Media,1,Union Budget FY26,0,0,0,5,35,Female,Tier 3,3L-6L,Salaried-Private,Graduate,Zerodha,3,6,Moderate,335198,6009,1,6.0,0,1,1,0,0,1,119,Panic during market crashes,Web,2025-02-01,Union Budget FY26,Regulatory,Infra/Defence,-7.53,46.9,2392.0,20.1,14.8,Fear,0.0,0,0
INV0024,2025-05-18,SELL,Mutual Fund,SBI Bluechip,13074,Own Research,0,No Event,0,0,1,5,35,Female,Tier 3,3L-6L,Salaried-Private,Graduate,Zerodha,3,6,Moderate,335198,6009,1,6.0,0,1,1,0,0,1,119,Panic during market crashes,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0025,2024-01-01,BUY,Direct Equity,Infosys,2462,Own Research,0,No Event,0,0,0,2,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0025,2024-01-20,SELL,Direct Equity,Tata Steel,20319,News/Media,0,No Event,0,0,0,1,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0025,2024-02-05,BUY,Direct Equity,ICICI Bank,12997,Own Research,1,Budget Surprise LTCG Hike,0,0,1,2,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,0.0,0,0
INV0025,2024-03-13,BUY,Direct Equity,Titan,7446,Social Media Tip,0,No Event,1,2855,0,6,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,38.34,1,1
INV0025,2024-04-18,SELL,Mutual Fund,Axis Small Cap,17589,Broker Recommendation,1,Iran-Israel Escalation,0,0,0,3,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,2024-04-19,Iran-Israel Escalation,Geopolitical,Energy,-12.74,44.0,1535.0,21.8,22.6,Extreme Fear,0.0,0,0
INV0025,2024-05-27,SELL,Direct Equity,Asian Paints,2182,Own Research,0,No Event,0,0,1,3,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0025,2024-06-01,SELL,Direct Equity,LIC,6873,FOMO,0,No Event,1,2955,0,9,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,42.99,1,1
INV0025,2024-06-04,BUY,Direct Equity,Bajaj Finserv,3544,Social Media Tip,0,No Event,0,0,0,4,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0025,2024-09-13,SELL,Direct Equity,Cipla,8353,Social Media Tip,1,Fed Rate Cut 50bps,0,0,0,1,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,0.0,1,1
INV0025,2024-09-22,BUY,Direct Equity,Axis Bank,43701,Own Research,1,Fed Rate Cut 50bps,0,0,1,4,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,0.0,0,0
INV0025,2025-02-03,SELL,Mutual Fund,Nippon India Multi Cap,9718,Broker Recommendation,1,Union Budget FY26,1,2462,0,6,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,2025-02-01,Union Budget FY26,Regulatory,Infra/Defence,-7.53,46.9,2392.0,20.1,14.8,Fear,25.33,0,0
INV0025,2025-02-04,BUY,Mutual Fund,Nifty 50 Index Fund (UTI),2991,Own Research,1,Union Budget FY26,0,0,1,3,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,2025-02-01,Union Budget FY26,Regulatory,Infra/Defence,-7.53,46.9,2392.0,20.1,14.8,Fear,0.0,0,0
INV0025,2025-03-17,BUY,Mutual Fund,Kotak Flexi Cap,6967,News/Media,0,No Event,0,0,0,3,38,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Groww,2,4,Conservative,565754,13576,0,1.5,0,0,1,0,0,1,345,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0026,2024-01-04,SELL,Direct Equity,Hindalco,1854,Own Research,0,No Event,0,0,1,1,49,Male,Tier 2,6L-10L,Salaried-Private,Post-Graduate,Zerodha,5,7,Aggressive,498819,15450,0,5.5,1,0,1,1,0,0,0,Panic during market crashes,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0026,2024-02-07,BUY,Direct Equity,Bajaj Finserv,25395,Broker Recommendation,1,Budget Surprise LTCG Hike,1,4449,0,9,49,Male,Tier 2,6L-10L,Salaried-Private,Post-Graduate,Zerodha,5,7,Aggressive,498819,15450,0,5.5,1,0,1,1,0,0,0,Panic during market crashes,WhatsApp Bot,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,17.52,0,0
INV0026,2024-02-07,SELL,Direct Equity,ITC,3543,Social Media Tip,1,Budget Surprise LTCG Hike,0,0,0,5,49,Male,Tier 2,6L-10L,Salaried-Private,Post-Graduate,Zerodha,5,7,Aggressive,498819,15450,0,5.5,1,0,1,1,0,0,0,Panic during market crashes,WhatsApp Bot,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,0.0,1,1
INV0026,2024-02-10,BUY,Mutual Fund,SBI Small Cap,4431,News/Media,0,No Event,0,0,0,5,49,Male,Tier 2,6L-10L,Salaried-Private,Post-Graduate,Zerodha,5,7,Aggressive,498819,15450,0,5.5,1,0,1,1,0,0,0,Panic during market crashes,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
